id,year,dest_fips,origin_fips,origin_state,origin_name,in_returns,in_exempt,in_agi
21584,2019,35,30,MT,Montana,223,431,10701
21585,2019,35,45,SC,South Carolina,221,402,14897
21586,2019,35,15,HI,Hawaii,211,413,13331
21587,2019,35,2,AK,Alaska,209,433,14512
21588,2019,35,5,AR,Arkansas,196,352,9068
21589,2019,35,34,NJ,New Jersey,189,303,15559
21590,2019,35,1,AL,Alabama,187,361,12179
21591,2019,35,56,WY,Wyoming,164,328,8666
21592,2019,35,19,IA,Iowa,156,264,6673
21593,2019,35,46,SD,South Dakota,154,296,7293
21594,2019,35,28,MS,Mississippi,151,275,7544
21595,2019,35,31,NE,Nebraska,145,274,8879
21596,2019,35,21,KY,Kentucky,135,263,9078
21597,2019,35,38,ND,North Dakota,131,305,10775
21598,2019,35,9,CT,Connecticut,91,155,6892
21599,2019,35,11,DC,District Of Columbia,80,130,13033
21600,2019,35,33,NH,New Hampshire,73,113,4528
21601,2019,35,54,WV,West Virginia,72,118,3678
21602,2019,35,23,ME,Maine,69,101,4187
21603,2019,35,50,VT,Vermont,59,86,3915
21604,2019,35,10,DE,Delaware,40,78,1983
21605,2019,35,44,RI,Rhode Island,35,63,2552
21606,2019,36,96,NY,NY Total Migration-US and Foreign,155617,235541,13262323
21607,2019,36,97,NY,NY Total Migration-US,154262,232864,13201649
21608,2019,36,98,NY,NY Total Migration-Foreign,1355,2677,60673
21609,2019,36,97,NY,NY Total Migration-Same State,254051,422421,19393994
21610,2019,36,36,NY,NY Non-migrants,7754845,15209814,772441920
21611,2019,36,34,NJ,New Jersey,23697,36051,2500804
21612,2019,36,12,FL,Florida,17891,27713,1296953
21613,2019,36,6,CA,California,15877,21448,1985362
21614,2019,36,42,PA,Pennsylvania,11463,18104,1026566
21615,2019,36,25,MA,Massachusetts,8569,11415,694499
21616,2019,36,9,CT,Connecticut,8463,12615,991456
21617,2019,36,48,TX,Texas,6719,10873,515546
21618,2019,36,37,NC,North Carolina,5653,9438,314344
21619,2019,36,51,VA,Virginia,5351,8407,367379
21620,2019,36,24,MD,Maryland,4422,6786,276691
21621,2019,36,13,GA,Georgia,4351,7199,273838
21622,2019,36,17,IL,Illinois,4284,5865,423792
21623,2019,36,39,OH,Ohio,2992,4630,172297
21624,2019,36,53,WA,Washington,2453,3605,229380
21625,2019,36,45,SC,South Carolina,2374,3790,100407
21626,2019,36,8,CO,Colorado,2367,3490,168068
21627,2019,36,11,DC,District Of Columbia,2331,2743,236611
21628,2019,36,26,MI,Michigan,2192,3246,247101
21629,2019,36,4,AZ,Arizona,1866,2934,109601
21630,2019,36,47,TN,Tennessee,1739,2763,104736
21631,2019,36,57,FR,Foreign,1355,2677,60673
21632,2019,36,50,VT,Vermont,1258,1842,63013
21633,2019,36,18,IN,Indiana,1131,1800,64390
21634,2019,36,29,MO,Missouri,1125,1739,81289
21635,2019,36,27,MN,Minnesota,1108,1556,83802
21636,2019,36,41,OR,Oregon,1096,1515,69352
21637,2019,36,32,NV,Nevada,1026,1588,82172
21638,2019,36,44,RI,Rhode Island,987,1376,63589
21639,2019,36,55,WI,Wisconsin,955,1335,53714
21640,2019,36,33,NH,New Hampshire,952,1356,63862
21641,2019,36,22,LA,Louisiana,899,1376,43520
21642,2019,36,1,AL,Alabama,810,1441,41141
21643,2019,36,21,KY,Kentucky,767,1268,46782
21644,2019,36,23,ME,Maine,729,1075,40045
21645,2019,36,10,DE,Delaware,703,1068,38320
21646,2019,36,49,UT,Utah,682,1063,59608
21647,2019,36,15,HI,Hawaii,627,1106,39168
21648,2019,36,20,KS,Kansas,562,971,30384
21649,2019,36,40,OK,Oklahoma,546,964,29155
21650,2019,36,35,NM,New Mexico,444,703,22995
21651,2019,36,19,IA,Iowa,428,664,21795
21652,2019,36,5,AR,Arkansas,369,635,24343
21653,2019,36,54,WV,West Virginia,316,524,14041
21654,2019,36,28,MS,Mississippi,306,556,13917
21655,2019,36,31,NE,Nebraska,297,476,17224
21656,2019,36,2,AK,Alaska,272,483,12165
21657,2019,36,16,ID,Idaho,210,331,11732
21658,2019,36,30,MT,Montana,206,295,9458
21659,2019,36,38,ND,North Dakota,160,251,10452
21660,2019,36,46,SD,South Dakota,121,200,5304
21661,2019,36,56,WY,Wyoming,116,192,9486
21662,2019,37,96,NC,NC Total Migration-US and Foreign,144413,272467,10252317
21663,2019,37,97,NC,NC Total Migration-US,141892,266769,10123314
21664,2019,37,98,NC,NC Total Migration-Foreign,2521,5698,129003
21665,2019,37,97,NC,NC Total Migration-Same State,159534,301288,8485390
21666,2019,37,37,NC,NC Non-migrants,3513060,7461113,264624907
21667,2019,37,12,FL,Florida,15838,29055,964993
21668,2019,37,51,VA,Virginia,13403,25363,947168
21669,2019,37,45,SC,South Carolina,13014,23606,753286
21670,2019,37,36,NY,New York,11634,21532,811401
21671,2019,37,6,CA,California,8196,16009,701679
21672,2019,37,13,GA,Georgia,7818,14945,535955
21673,2019,37,48,TX,Texas,6943,13812,543609
21674,2019,37,42,PA,Pennsylvania,5764,10518,412063
21675,2019,37,34,NJ,New Jersey,5234,10326,496615
21676,2019,37,24,MD,Maryland,4643,8515,347565
21677,2019,37,39,OH,Ohio,4414,8077,358579
21678,2019,37,47,TN,Tennessee,3926,7353,246831
21679,2019,37,17,IL,Illinois,3419,6436,336397
21680,2019,37,25,MA,Massachusetts,2783,4802,264504
21681,2019,37,26,MI,Michigan,2617,4705,195551
21682,2019,37,8,CO,Colorado,2559,4800,170342
21683,2019,37,57,FR,Foreign,2521,5698,129003
21684,2019,37,9,CT,Connecticut,2313,4258,214817
21685,2019,37,4,AZ,Arizona,1885,3605,127388
21686,2019,37,53,WA,Washington,1884,3862,139577
21687,2019,37,18,IN,Indiana,1662,3043,115684
21688,2019,37,1,AL,Alabama,1616,3169,98403
21689,2019,37,54,WV,West Virginia,1508,2798,78383
21690,2019,37,21,KY,Kentucky,1452,2800,85688
21691,2019,37,29,MO,Missouri,1396,2603,93880
21692,2019,37,55,WI,Wisconsin,1288,2329,97337
21693,2019,37,22,LA,Louisiana,1108,2222,70830
21694,2019,37,27,MN,Minnesota,1094,2152,100543
21695,2019,37,41,OR,Oregon,818,1429,58413
21696,2019,37,32,NV,Nevada,790,1519,46567
21697,2019,37,20,KS,Kansas,788,1641,52556
21698,2019,37,11,DC,District Of Columbia,787,1109,66293
21699,2019,37,15,HI,Hawaii,782,1728,43308
21700,2019,37,33,NH,New Hampshire,772,1471,56767
21701,2019,37,40,OK,Oklahoma,765,1559,46393
21702,2019,37,28,MS,Mississippi,740,1433,42069
21703,2019,37,49,UT,Utah,677,1541,44157
21704,2019,37,19,IA,Iowa,639,1294,52675
21705,2019,37,5,AR,Arkansas,584,1175,41066
21706,2019,37,10,DE,Delaware,554,1030,34061
21707,2019,37,2,AK,Alaska,543,1159,29479
21708,2019,37,23,ME,Maine,534,898,31496
21709,2019,37,44,RI,Rhode Island,476,886,32858
21710,2019,37,35,NM,New Mexico,434,826,29976
21711,2019,37,50,VT,Vermont,429,717,26393
21712,2019,37,31,NE,Nebraska,353,675,23787
21713,2019,37,16,ID,Idaho,269,579,12788
21714,2019,37,30,MT,Montana,237,416,11770
21715,2019,37,38,ND,North Dakota,179,339,9774
21716,2019,37,46,SD,South Dakota,178,357,12372
21717,2019,37,56,WY,Wyoming,153,293,9227
21718,2019,38,96,ND,ND Total Migration-US and Foreign,13365,24676,702102
21719,2019,38,97,ND,ND Total Migration-US,13083,24067,689477
21720,2019,38,98,ND,ND Total Migration-Foreign,282,609,12625
21721,2019,38,97,ND,ND Total Migration-Same State,8696,15055,479887
21722,2019,38,38,ND,ND Non-migrants,284569,590798,23891317
21723,2019,38,27,MN,Minnesota,3443,5422,163903
21724,2019,38,48,TX,Texas,760,1574,41213
21725,2019,38,30,MT,Montana,722,1405,43039
21726,2019,38,6,CA,California,701,1393,35082
21727,2019,38,46,SD,South Dakota,656,1166,33405
21728,2019,38,4,AZ,Arizona,498,962,33457
21729,2019,38,12,FL,Florida,472,855,24868
21730,2019,38,8,CO,Colorado,459,847,27656
21731,2019,38,53,WA,Washington,338,600,18797
21732,2019,38,57,FR,Foreign,282,609,12625
21733,2019,38,17,IL,Illinois,265,500,12042
21734,2019,38,55,WI,Wisconsin,260,430,14710
21735,2019,38,16,ID,Idaho,254,514,14586
21736,2019,38,32,NV,Nevada,234,469,14391
21737,2019,38,26,MI,Michigan,234,406,10222
21738,2019,38,49,UT,Utah,219,562,14823
21739,2019,38,56,WY,Wyoming,205,447,13795
21740,2019,38,19,IA,Iowa,201,373,11867
21741,2019,38,42,PA,Pennsylvania,199,332,8110
21742,2019,38,41,OR,Oregon,171,287,7763
21743,2019,38,29,MO,Missouri,170,340,9024
21744,2019,38,13,GA,Georgia,170,340,7170
21745,2019,38,37,NC,North Carolina,169,357,7772
21746,2019,38,39,OH,Ohio,168,315,6990
21747,2019,38,31,NE,Nebraska,164,362,9927
21748,2019,38,36,NY,New York,155,247,7324
21749,2019,38,40,OK,Oklahoma,143,300,7287
21750,2019,38,22,LA,Louisiana,141,292,8065
21751,2019,38,51,VA,Virginia,129,240,7686
21752,2019,38,35,NM,New Mexico,129,309,9585
21753,2019,38,20,KS,Kansas,128,255,6484
21754,2019,38,2,AK,Alaska,104,208,5276
21755,2019,38,47,TN,Tennessee,101,197,4833
21756,2019,38,28,MS,Mississippi,101,212,5117
21757,2019,38,5,AR,Arkansas,96,212,4163
21758,2019,38,18,IN,Indiana,95,159,5367
21759,2019,38,34,NJ,New Jersey,89,157,6028
21760,2019,38,1,AL,Alabama,86,167,4302
21761,2019,38,24,MD,Maryland,80,149,4329
21762,2019,38,45,SC,South Carolina,75,165,3345
21763,2019,38,25,MA,Massachusetts,59,102,2870
21764,2019,38,21,KY,Kentucky,54,89,2465
21765,2019,38,15,HI,Hawaii,48,89,2040
21766,2019,38,9,CT,Connecticut,27,47,2444
21767,2019,38,54,WV,West Virginia,25,49,1002
21768,2019,38,23,ME,Maine,24,55,1513
21769,2019,38,10,DE,Delaware,17,36,592
21770,2019,38,44,RI,Rhode Island,12,22,365
21771,2019,38,50,VT,Vermont,11,17,713
21772,2019,38,33,NH,New Hampshire,11,17,407
21773,2019,38,11,DC,District Of Columbia,11,17,1262
21774,2019,39,96,OH,OH Total Migration-US and Foreign,83425,151702,5257476
21775,2019,39,97,OH,OH Total Migration-US,82659,150104,5219142
21776,2019,39,98,OH,OH Total Migration-Foreign,766,1598,38335
21777,2019,39,97,OH,OH Total Migration-Same State,162643,284242,8628957
21778,2019,39,39,OH,OH Non-migrants,4424111,8930573,322093871
21779,2019,39,12,FL,Florida,8517,14910,573354
21780,2019,39,21,KY,Kentucky,6034,10598,307867
21781,2019,39,26,MI,Michigan,5375,9264,327649
21782,2019,39,42,PA,Pennsylvania,5243,9283,308813
21783,2019,39,6,CA,California,4781,8385,354141
21784,2019,39,48,TX,Texas,4509,8856,321313
21785,2019,39,18,IN,Indiana,4492,7899,245774
21786,2019,39,36,NY,New York,3756,6618,236326
21787,2019,39,17,IL,Illinois,3347,5935,263740
21788,2019,39,37,NC,North Carolina,3172,5984,173660
21789,2019,39,54,WV,West Virginia,3006,5567,133009
21790,2019,39,51,VA,Virginia,2706,5107,189249
21791,2019,39,13,GA,Georgia,2564,4961,146651
21792,2019,39,47,TN,Tennessee,2309,4291,131817
21793,2019,39,8,CO,Colorado,1748,3082,103456
21794,2019,39,4,AZ,Arizona,1713,3067,102941
21795,2019,39,45,SC,South Carolina,1622,3025,94909
21796,2019,39,34,NJ,New Jersey,1475,2809,116658
21797,2019,39,24,MD,Maryland,1415,2548,95245
21798,2019,39,53,WA,Washington,1235,2316,95441
21799,2019,39,25,MA,Massachusetts,1064,1878,86064
21800,2019,39,29,MO,Missouri,1061,2038,68582
21801,2019,39,55,WI,Wisconsin,984,1799,82576
21802,2019,39,1,AL,Alabama,826,1560,44828
21803,2019,39,32,NV,Nevada,794,1494,43472
21804,2019,39,27,MN,Minnesota,789,1454,56122
21805,2019,39,57,FR,Foreign,766,1598,38335
21806,2019,39,41,OR,Oregon,618,1044,32753
21807,2019,39,22,LA,Louisiana,579,1163,37938
21808,2019,39,19,IA,Iowa,564,1040,34176
21809,2019,39,40,OK,Oklahoma,563,1148,33475
21810,2019,39,9,CT,Connecticut,560,997,43648
21811,2019,39,20,KS,Kansas,528,1002,33544
21812,2019,39,49,UT,Utah,484,1030,46177
21813,2019,39,28,MS,Mississippi,450,875,20828
21814,2019,39,5,AR,Arkansas,441,889,27307
21815,2019,39,15,HI,Hawaii,340,668,17555
21816,2019,39,35,NM,New Mexico,306,535,20798
21817,2019,39,31,NE,Nebraska,294,564,16667
21818,2019,39,11,DC,District Of Columbia,281,385,21233
21819,2019,39,2,AK,Alaska,271,506,18225
21820,2019,39,38,ND,North Dakota,236,453,10126
21821,2019,39,16,ID,Idaho,230,525,12677
21822,2019,39,33,NH,New Hampshire,229,425,14039
21823,2019,39,23,ME,Maine,215,383,10795
21824,2019,39,10,DE,Delaware,201,373,12904
21825,2019,39,30,MT,Montana,189,326,10178
21826,2019,39,46,SD,South Dakota,163,350,8749
21827,2019,39,44,RI,Rhode Island,156,281,11972
21828,2019,39,50,VT,Vermont,116,208,5062
21829,2019,39,56,WY,Wyoming,108,206,14659
21830,2019,40,96,OK,OK Total Migration-US and Foreign,38926,78454,2137360
21831,2019,40,97,OK,OK Total Migration-US,38253,76952,2103927
21832,2019,40,98,OK,OK Total Migration-Foreign,673,1502,33433
21833,2019,40,97,OK,OK Total Migration-Same State,59055,120629,2888062
21834,2019,40,40,OK,OK Non-migrants,1243399,2748010,89343525
21835,2019,40,48,TX,Texas,9777,19754,588672
21836,2019,40,6,CA,California,3015,6076,156313
21837,2019,40,5,AR,Arkansas,2671,5530,117853
21838,2019,40,20,KS,Kansas,2428,4951,129808
21839,2019,40,8,CO,Colorado,1956,3895,111491
21840,2019,40,29,MO,Missouri,1757,3567,82011
21841,2019,40,12,FL,Florida,1650,3153,83851
21842,2019,40,4,AZ,Arizona,978,1945,51600
21843,2019,40,53,WA,Washington,845,1818,48695
21844,2019,40,13,GA,Georgia,738,1527,39910
21845,2019,40,17,IL,Illinois,737,1390,42711
21846,2019,40,37,NC,North Carolina,729,1529,37101
21847,2019,40,57,FR,Foreign,673,1502,33433
21848,2019,40,22,LA,Louisiana,659,1451,33867
21849,2019,40,51,VA,Virginia,623,1224,40488
21850,2019,40,47,TN,Tennessee,623,1231,31973
21851,2019,40,36,NY,New York,571,1059,24856
21852,2019,40,39,OH,Ohio,540,1031,37433
21853,2019,40,35,NM,New Mexico,521,1049,29732
21854,2019,40,32,NV,Nevada,485,957,21034
21855,2019,40,26,MI,Michigan,437,865,21344
21856,2019,40,18,IN,Indiana,429,788,19776
21857,2019,40,42,PA,Pennsylvania,413,794,36908
21858,2019,40,41,OR,Oregon,392,698,16841
21859,2019,40,1,AL,Alabama,363,733,23533
21860,2019,40,31,NE,Nebraska,324,661,16242
21861,2019,40,49,UT,Utah,320,693,17021
21862,2019,40,45,SC,South Carolina,319,680,17773
21863,2019,40,19,IA,Iowa,315,625,16345
21864,2019,40,28,MS,Mississippi,313,601,15262
21865,2019,40,27,MN,Minnesota,300,574,20368
21866,2019,40,24,MD,Maryland,296,538,21844
21867,2019,40,21,KY,Kentucky,284,611,14148
21868,2019,40,55,WI,Wisconsin,282,564,13128
21869,2019,40,15,HI,Hawaii,251,588,12023
21870,2019,40,34,NJ,New Jersey,220,394,12248
21871,2019,40,2,AK,Alaska,220,520,13651
21872,2019,40,38,ND,North Dakota,184,409,11476
21873,2019,40,56,WY,Wyoming,182,368,10799
21874,2019,40,25,MA,Massachusetts,172,280,11087
21875,2019,40,16,ID,Idaho,163,366,6267
21876,2019,40,30,MT,Montana,147,314,7143
21877,2019,40,46,SD,South Dakota,136,242,8062
21878,2019,40,9,CT,Connecticut,107,192,6329
21879,2019,40,54,WV,West Virginia,103,232,7193
21880,2019,40,11,DC,District Of Columbia,63,94,5772
21881,2019,40,23,ME,Maine,59,91,2829
21882,2019,40,33,NH,New Hampshire,50,92,2990
21883,2019,40,10,DE,Delaware,43,84,2914
21884,2019,40,44,RI,Rhode Island,33,70,1619
21885,2019,40,50,VT,Vermont,30,54,1591
21886,2019,41,96,OR,OR Total Migration-US and Foreign,65833,109744,4644466
21887,2019,41,97,OR,OR Total Migration-US,65578,109240,4630143
21888,2019,41,98,OR,OR Total Migration-Foreign,255,504,14323
21889,2019,41,97,OR,OR Total Migration-Same State,62949,105311,3724869
21890,2019,41,41,OR,OR Non-migrants,1515348,3073901,123560644
21891,2019,41,6,CA,California,19087,32042,1500462
21892,2019,41,53,WA,Washington,11935,20067,870987
21893,2019,41,48,TX,Texas,2795,4825,207825
21894,2019,41,4,AZ,Arizona,2778,4729,180996
21895,2019,41,16,ID,Idaho,2209,4141,102112
21896,2019,41,8,CO,Colorado,2155,3377,149085
21897,2019,41,12,FL,Florida,1900,3035,111321
21898,2019,41,32,NV,Nevada,1659,2901,92428
21899,2019,41,36,NY,New York,1445,2109,121701
21900,2019,41,49,UT,Utah,1222,2268,65955
21901,2019,41,17,IL,Illinois,1208,1847,85092
21902,2019,41,15,HI,Hawaii,1114,1930,64665
21903,2019,41,30,MT,Montana,897,1425,38231
21904,2019,41,37,NC,North Carolina,838,1377,48410
21905,2019,41,2,AK,Alaska,825,1463,51823
21906,2019,41,51,VA,Virginia,804,1315,59107
21907,2019,41,27,MN,Minnesota,791,1223,63791
21908,2019,41,39,OH,Ohio,776,1162,47510
21909,2019,41,42,PA,Pennsylvania,767,1181,93663
21910,2019,41,26,MI,Michigan,761,1156,45099
21911,2019,41,55,WI,Wisconsin,702,1079,41383
21912,2019,41,25,MA,Massachusetts,699,1028,72087
21913,2019,41,13,GA,Georgia,649,1097,65966
21914,2019,41,29,MO,Missouri,587,975,30582
21915,2019,41,35,NM,New Mexico,541,906,34224
21916,2019,41,47,TN,Tennessee,526,874,28704
21917,2019,41,18,IN,Indiana,521,839,28992
21918,2019,41,24,MD,Maryland,432,682,36606
21919,2019,41,34,NJ,New Jersey,414,661,33709
21920,2019,41,40,OK,Oklahoma,375,676,15658
21921,2019,41,20,KS,Kansas,349,611,17166
21922,2019,41,19,IA,Iowa,331,557,16624
21923,2019,41,22,LA,Louisiana,323,557,16574
21924,2019,41,45,SC,South Carolina,300,508,18954
21925,2019,41,31,NE,Nebraska,281,442,13996
21926,2019,41,56,WY,Wyoming,277,497,13236
21927,2019,41,9,CT,Connecticut,264,400,18433
21928,2019,41,57,FR,Foreign,255,504,14323
21929,2019,41,21,KY,Kentucky,237,389,12523
21930,2019,41,1,AL,Alabama,237,409,12541
21931,2019,41,5,AR,Arkansas,230,367,13153
21932,2019,41,38,ND,North Dakota,196,338,10730
21933,2019,41,46,SD,South Dakota,188,324,9022
21934,2019,41,11,DC,District Of Columbia,172,221,14401
21935,2019,41,23,ME,Maine,159,237,7878
21936,2019,41,50,VT,Vermont,155,221,11324
21937,2019,41,33,NH,New Hampshire,141,210,12661
21938,2019,41,28,MS,Mississippi,131,263,6208
21939,2019,41,54,WV,West Virginia,78,111,4805
21940,2019,41,44,RI,Rhode Island,71,116,8985
21941,2019,41,10,DE,Delaware,46,72,2762
21942,2019,42,96,PA,PA Total Migration-US and Foreign,107858,187186,7831061
21943,2019,42,97,PA,PA Total Migration-US,107050,185481,7794292
21944,2019,42,98,PA,PA Total Migration-Foreign,808,1705,36768
21945,2019,42,97,PA,PA Total Migration-Same State,141061,237008,8552975
21946,2019,42,42,PA,PA Non-migrants,4977122,10023714,408870129
21947,2019,42,34,NJ,New Jersey,16776,28104,1496627
21948,2019,42,36,NY,New York,16452,30125,1022426
21949,2019,42,12,FL,Florida,8846,14870,541693
21950,2019,42,24,MD,Maryland,8033,13858,589519
21951,2019,42,6,CA,California,5173,8346,478720
21952,2019,42,51,VA,Virginia,5034,8718,378988
21953,2019,42,39,OH,Ohio,4584,7666,290579
21954,2019,42,48,TX,Texas,3969,7557,356712
21955,2019,42,37,NC,North Carolina,3712,6710,230584
21956,2019,42,10,DE,Delaware,3586,6221,252627
21957,2019,42,25,MA,Massachusetts,2520,3956,202203
21958,2019,42,13,GA,Georgia,2231,4230,147478
21959,2019,42,17,IL,Illinois,1984,3273,187561
21960,2019,42,54,WV,West Virginia,1841,3138,111435
21961,2019,42,45,SC,South Carolina,1683,2978,90633
21962,2019,42,9,CT,Connecticut,1550,2720,126464
21963,2019,42,8,CO,Colorado,1502,2546,108768
21964,2019,42,26,MI,Michigan,1454,2508,101239
21965,2019,42,4,AZ,Arizona,1367,2314,85497
21966,2019,42,47,TN,Tennessee,1187,2055,68969
21967,2019,42,53,WA,Washington,1167,2031,91193
21968,2019,42,18,IN,Indiana,967,1695,60530
21969,2019,42,11,DC,District Of Columbia,840,1084,76660
21970,2019,42,57,FR,Foreign,808,1705,36768
21971,2019,42,29,MO,Missouri,733,1322,50355
21972,2019,42,21,KY,Kentucky,669,1205,43217
21973,2019,42,55,WI,Wisconsin,661,1131,50982
21974,2019,42,27,MN,Minnesota,615,1083,58740
21975,2019,42,41,OR,Oregon,602,910,41412
21976,2019,42,32,NV,Nevada,585,965,40764
21977,2019,42,22,LA,Louisiana,584,1012,38182
21978,2019,42,1,AL,Alabama,543,1039,32100
21979,2019,42,33,NH,New Hampshire,443,749,29319
21980,2019,42,49,UT,Utah,436,863,30401
21981,2019,42,44,RI,Rhode Island,414,690,26467
21982,2019,42,23,ME,Maine,407,650,25846
21983,2019,42,40,OK,Oklahoma,399,775,26511
21984,2019,42,15,HI,Hawaii,365,694,23317
21985,2019,42,19,IA,Iowa,360,609,19684
21986,2019,42,20,KS,Kansas,353,627,21370
21987,2019,42,5,AR,Arkansas,310,593,18730
21988,2019,42,28,MS,Mississippi,298,552,16199
21989,2019,42,35,NM,New Mexico,293,537,16766
21990,2019,42,50,VT,Vermont,287,481,17839
21991,2019,42,31,NE,Nebraska,238,439,13325
21992,2019,42,2,AK,Alaska,222,412,12912
21993,2019,42,16,ID,Idaho,186,361,12271
21994,2019,42,30,MT,Montana,179,293,9724
21995,2019,42,38,ND,North Dakota,174,336,7919
21996,2019,42,56,WY,Wyoming,125,217,7472
21997,2019,42,46,SD,South Dakota,111,233,5363
21998,2019,44,96,RI,RI Total Migration-US and Foreign,15131,24803,1097961
21999,2019,44,97,RI,RI Total Migration-US,14990,24459,1088615
22000,2019,44,98,RI,RI Total Migration-Foreign,141,344,9346
22001,2019,44,97,RI,RI Total Migration-Same State,9461,15212,642281
22002,2019,44,44,RI,RI Non-migrants,423958,813812,33546508
22003,2019,44,25,MA,Massachusetts,5787,9109,404459
22004,2019,44,9,CT,Connecticut,1384,2130,128262
22005,2019,44,12,FL,Florida,1229,2030,82191
22006,2019,44,36,NY,New York,1192,1920,102157
22007,2019,44,6,CA,California,637,1090,50822
22008,2019,44,34,NJ,New Jersey,421,689,26625
22009,2019,44,42,PA,Pennsylvania,357,577,35406
22010,2019,44,51,VA,Virginia,355,702,27934
22011,2019,44,48,TX,Texas,336,613,18951
22012,2019,44,37,NC,North Carolina,299,545,22063
22013,2019,44,33,NH,New Hampshire,276,408,19978
22014,2019,44,13,GA,Georgia,210,373,10711
22015,2019,44,24,MD,Maryland,199,353,14201
22016,2019,44,23,ME,Maine,188,276,9679
22017,2019,44,17,IL,Illinois,162,264,12030
22018,2019,44,53,WA,Washington,152,313,10446
22019,2019,44,39,OH,Ohio,147,243,9090
22020,2019,44,4,AZ,Arizona,147,271,9196
22021,2019,44,57,FR,Foreign,141,344,9346
