id,dest_year,origin_fips,dest_fips,returns,exempt,agi
8091,2000,15,77,1,1,1
8092,2000,15,79,1,1,1
8093,2000,15,81,1,1,1
8094,2000,15,83,1,1,1
8095,2000,15,85,1,1,1
8096,2000,15,87,1,1,1
8097,2000,17,1,2,3,123
8098,2000,17,3,2,3,123
8099,2000,17,5,2,3,123
8100,2000,17,7,2,3,123
8101,2000,17,9,2,3,123
8102,2000,17,11,2,3,123
8103,2000,17,13,2,3,123
8104,2000,17,15,2,3,123
8105,2000,17,17,11435,26083,447697
8106,2000,17,19,2,3,123
8107,2000,17,21,32,77,683
8108,2000,17,23,2,3,123
8109,2000,17,25,2,3,123
8110,2000,17,27,2,3,123
8111,2000,17,29,2,3,123
8112,2000,17,31,2,3,123
8113,2000,17,33,2,3,123
8114,2000,17,35,2,3,123
8115,2000,17,37,2,3,123
8116,2000,17,39,2,3,123
8117,2000,17,41,2,3,123
8118,2000,17,43,2,3,123
8119,2000,17,45,2,3,123
8120,2000,17,47,2,3,123
8121,2000,17,49,2,3,123
8122,2000,17,51,2,3,123
8123,2000,17,53,2,3,123
8124,2000,17,55,200,395,4789
8125,2000,17,57,19,24,337
8126,2000,17,59,2,3,123
8127,2000,17,61,2,3,123
8128,2000,17,63,2,3,123
8129,2000,17,65,2,3,123
8130,2000,17,67,2,3,123
8131,2000,17,69,2,3,123
8132,2000,17,71,2,3,123
8133,2000,17,73,2,3,123
8134,2000,17,75,2,3,123
8135,2000,17,77,2,3,123
8136,2000,17,79,2,3,123
8137,2000,17,81,2,3,123
8138,2000,17,83,2,3,123
8139,2000,17,85,2,3,123
8140,2000,17,87,2,3,123
8141,2000,19,1,144,312,4733
8142,2000,19,3,3,7,80
8143,2000,19,5,125,228,2718
8144,2000,19,7,3,7,80
8145,2000,19,9,3,7,80
8146,2000,19,11,228,579,6961
8147,2000,19,13,3,7,80
8148,2000,19,15,3,7,80
8149,2000,19,17,3,7,80
8150,2000,19,19,24433,64098,1153690
8151,2000,19,21,3,7,80
8152,2000,19,23,3,7,80
8153,2000,19,25,3,7,80
8154,2000,19,27,24,61,697
8155,2000,19,29,3,7,80
8156,2000,19,31,3,7,80
8157,2000,19,33,3,7,80
8158,2000,19,35,3,7,80
8159,2000,19,37,3,7,80
8160,2000,19,39,3,7,80
8161,2000,19,41,3,7,80
8162,2000,19,43,35,72,1122
8163,2000,19,45,3,7,80
8164,2000,19,47,3,7,80
8165,2000,19,49,3,7,80
8166,2000,19,51,188,478,5395
8167,2000,19,53,3,7,80
8168,2000,19,55,13,37,472
8169,2000,19,57,28,56,508
8170,2000,19,59,3,7,80
8171,2000,19,61,3,7,80
8172,2000,19,63,3,7,80
8173,2000,19,65,49,124,1338
8174,2000,19,67,3,7,80
8175,2000,19,69,3,7,80
8176,2000,19,71,3,7,80
8177,2000,19,73,3,7,80
8178,2000,19,75,3,7,80
8179,2000,19,77,3,7,80
8180,2000,19,79,3,7,80
8181,2000,19,81,11,21,260
8182,2000,19,83,26,75,680
8183,2000,19,85,3,7,80
8184,2000,19,87,3,7,80
8185,2000,21,1,1,1,8
8186,2000,21,3,1,1,8
8187,2000,21,5,1,1,8
8188,2000,21,7,1,1,8
8189,2000,21,9,1,1,8
8190,2000,21,11,1,1,8
8191,2000,21,13,1,1,8
8192,2000,21,15,1,1,8
8193,2000,21,17,26,53,787
8194,2000,21,19,1,1,8
8195,2000,21,21,2887,7145,94001
8196,2000,21,23,1,1,8
8197,2000,21,25,1,1,8
8198,2000,21,27,1,1,8
8199,2000,21,29,1,1,8
8200,2000,21,31,1,1,8
8201,2000,21,33,1,1,8
8202,2000,21,35,1,1,8
8203,2000,21,37,1,1,8
8204,2000,21,39,1,1,8
8205,2000,21,41,1,1,8
8206,2000,21,43,1,1,8
8207,2000,21,45,1,1,8
8208,2000,21,47,1,1,8
8209,2000,21,49,1,1,8
8210,2000,21,51,1,1,8
8211,2000,21,53,1,1,8
8212,2000,21,55,38,67,851
8213,2000,21,57,1,1,8
8214,2000,21,59,1,1,8
8215,2000,21,61,1,1,8
8216,2000,21,63,1,1,8
8217,2000,21,65,1,1,8
8218,2000,21,67,1,1,8
8219,2000,21,69,1,1,8
8220,2000,21,71,1,1,8
8221,2000,21,73,1,1,8
8222,2000,21,75,1,1,8
8223,2000,21,77,1,1,8
8224,2000,21,79,1,1,8
8225,2000,21,81,1,1,8
8226,2000,21,83,1,1,8
8227,2000,21,85,1,1,8
8228,2000,21,87,1,1,8
8229,2000,23,1,1,2,59
8230,2000,23,3,1,2,59
8231,2000,23,5,16,27,504
8232,2000,23,7,1,2,59
8233,2000,23,9,1,2,59
8234,2000,23,11,1,2,59
8235,2000,23,13,1,2,59
8236,2000,23,15,1,2,59
8237,2000,23,17,1,2,59
8238,2000,23,19,10,35,546
8239,2000,23,21,1,2,59
8240,2000,23,23,837,2165,27077
8241,2000,23,25,1,2,59
8242,2000,23,27,1,2,59
8243,2000,23,29,1,2,59
8244,2000,23,31,1,2,59
8245,2000,23,33,1,2,59
8246,2000,23,35,1,2,59
8247,2000,23,37,1,2,59
8248,2000,23,39,1,2,59
8249,2000,23,41,1,2,59
8250,2000,23,43,1,2,59
8251,2000,23,45,1,2,59
8252,2000,23,47,1,2,59
8253,2000,23,49,1,2,59
8254,2000,23,51,1,2,59
8255,2000,23,53,1,2,59
8256,2000,23,55,1,2,59
8257,2000,23,57,1,2,59
8258,2000,23,59,1,2,59
8259,2000,23,61,1,2,59
8260,2000,23,63,1,2,59
8261,2000,23,65,1,2,59
8262,2000,23,67,1,2,59
8263,2000,23,69,1,2,59
8264,2000,23,71,1,2,59
8265,2000,23,73,1,2,59
8266,2000,23,75,1,2,59
8267,2000,23,77,1,2,59
8268,2000,23,79,1,2,59
8269,2000,23,81,1,2,59
8270,2000,23,83,1,2,59
8271,2000,23,85,1,2,59
8272,2000,23,87,1,2,59
8273,2000,25,1,1,2,18
8274,2000,25,3,1,2,18
8275,2000,25,5,1,2,18
8276,2000,25,7,1,2,18
8277,2000,25,9,1,2,18
8278,2000,25,11,1,2,18
8279,2000,25,13,1,2,18
8280,2000,25,15,1,2,18
8281,2000,25,17,1,2,18
8282,2000,25,19,1,2,18
8283,2000,25,21,1,2,18
8284,2000,25,23,1,2,18
8285,2000,25,25,276,655,9739
8286,2000,25,27,1,2,18
8287,2000,25,29,1,2,18
8288,2000,25,31,1,2,18
8289,2000,25,33,1,2,18
8290,2000,25,35,1,2,18
8291,2000,25,37,1,2,18
8292,2000,25,39,1,2,18
8293,2000,25,41,1,2,18
8294,2000,25,43,1,2,18
8295,2000,25,45,1,2,18
8296,2000,25,47,1,2,18
8297,2000,25,49,1,2,18
8298,2000,25,51,1,2,18
8299,2000,25,53,1,2,18
8300,2000,25,55,1,2,18
8301,2000,25,57,1,2,18
8302,2000,25,59,1,2,18
8303,2000,25,61,1,2,18
8304,2000,25,63,1,2,18
8305,2000,25,65,1,2,18
8306,2000,25,67,1,2,18
8307,2000,25,69,1,2,18
8308,2000,25,71,1,2,18
8309,2000,25,73,1,2,18
8310,2000,25,75,1,2,18
8311,2000,25,77,1,2,18
8312,2000,25,79,1,2,18
8313,2000,25,81,1,2,18
8314,2000,25,83,1,2,18
8315,2000,25,85,1,2,18
8316,2000,25,87,1,2,18
8317,2000,27,1,1056,1937,33511
8318,2000,27,3,3,8,72
8319,2000,27,5,23,62,768
8320,2000,27,7,3,8,72
8321,2000,27,9,3,8,72
8322,2000,27,11,3,8,72
8323,2000,27,13,3,8,72
8324,2000,27,15,27,65,916
8325,2000,27,17,3,8,72
8326,2000,27,19,14,32,437
8327,2000,27,21,3,8,72
8328,2000,27,23,3,8,72
8329,2000,27,25,3,8,72
8330,2000,27,27,37246,92863,1419934
8331,2000,27,29,3,8,72
8332,2000,27,31,3,8,72
8333,2000,27,33,3,8,72
8334,2000,27,35,3,8,72
8335,2000,27,37,3,8,72
8336,2000,27,39,24,47,520
8337,2000,27,41,3,8,72
8338,2000,27,43,3,8,72
8339,2000,27,45,63,143,2153
8340,2000,27,47,11,22,150
8341,2000,27,49,3,8,72
8342,2000,27,51,3,8,72
8343,2000,27,53,3,8,72
8344,2000,27,55,11,32,459
8345,2000,27,57,20,34,363
8346,2000,27,59,3,8,72
8347,2000,27,61,3,8,72
8348,2000,27,63,3,8,72
8349,2000,27,65,3,8,72
8350,2000,27,67,10,24,164
8351,2000,27,69,3,8,72
8352,2000,27,71,3,8,72
8353,2000,27,73,137,368,3190
8354,2000,27,75,49,102,1179
8355,2000,27,77,3,8,72
8356,2000,27,79,3,8,72
8357,2000,27,81,3,8,72
8358,2000,27,83,30,56,864
8359,2000,27,85,16,33,420
8360,2000,27,87,15,38,472
8361,2000,29,1,10,18,230
8362,2000,29,3,1,2,11
8363,2000,29,5,46,110,1070
8364,2000,29,7,10,19,273
8365,2000,29,9,1,2,11
8366,2000,29,11,1,2,11
8367,2000,29,13,1,2,11
8368,2000,29,15,1,2,11
8369,2000,29,17,1,2,11
8370,2000,29,19,1,2,11
8371,2000,29,21,1,2,11
8372,2000,29,23,1,2,11
8373,2000,29,25,1,2,11
8374,2000,29,27,1,2,11
8375,2000,29,29,2206,6013,89544
8376,2000,29,31,1,2,11
8377,2000,29,33,1,2,11
8378,2000,29,35,1,2,11
8379,2000,29,37,1,2,11
8380,2000,29,39,1,2,11
8381,2000,29,41,10,26,276
8382,2000,29,43,1,2,11
8383,2000,29,45,1,2,11
8384,2000,29,47,1,2,11
8385,2000,29,49,1,2,11
8386,2000,29,51,1,2,11
8387,2000,29,53,1,2,11
8388,2000,29,55,1,2,11
8389,2000,29,57,1,2,11
8390,2000,29,59,1,2,11
8391,2000,29,61,1,2,11
8392,2000,29,63,1,2,11
8393,2000,29,65,1,2,11
8394,2000,29,67,1,2,11
8395,2000,29,69,1,2,11
8396,2000,29,71,1,2,11
8397,2000,29,73,1,2,11
8398,2000,29,75,1,2,11
8399,2000,29,77,1,2,11
8400,2000,29,79,1,2,11
8401,2000,29,81,1,2,11
8402,2000,29,83,1,2,11
8403,2000,29,85,1,2,11
8404,2000,29,87,1,2,11
8405,2000,31,1,81,158,2102
8406,2000,31,3,2,5,41
8407,2000,31,5,24,56,456
8408,2000,31,7,2,5,41
8409,2000,31,9,2,5,41
8410,2000,31,11,2,5,41
8411,2000,31,13,2,5,41
8412,2000,31,15,2,5,41
8413,2000,31,17,2,5,41
8414,2000,31,19,2,5,41
8415,2000,31,21,2,5,41
8416,2000,31,23,2,5,41
8417,2000,31,25,2,5,41
8418,2000,31,27,20,63,606
8419,2000,31,29,2,5,41
8420,2000,31,31,7044,19538,235536
8421,2000,31,33,2,5,41
8422,2000,31,35,2,5,41
8423,2000,31,37,2,5,41
8424,2000,31,39,2,5,41
8425,2000,31,41,2,5,41
8426,2000,31,43,2,5,41
8427,2000,31,45,2,5,41
8428,2000,31,47,2,5,41
8429,2000,31,49,2,5,41
8430,2000,31,51,2,5,41
8431,2000,31,53,29,65,501
8432,2000,31,55,2,5,41
8433,2000,31,57,2,5,41
8434,2000,31,59,2,5,41
8435,2000,31,61,2,5,41
8436,2000,31,63,12,32,357
8437,2000,31,65,2,5,41
8438,2000,31,67,165,369,3191
8439,2000,31,69,2,5,41
8440,2000,31,71,2,5,41
8441,2000,31,73,2,5,41
8442,2000,31,75,2,5,41
8443,2000,31,77,2,5,41
8444,2000,31,79,2,5,41
8445,2000,31,81,2,5,41
8446,2000,31,83,80,191,1870
8447,2000,31,85,2,5,41
8448,2000,31,87,2,5,41
8449,2000,33,1,1,2,14
8450,2000,33,3,1,2,14
8451,2000,33,5,1,2,14
8452,2000,33,7,1,2,14
8453,2000,33,9,1,2,14
8454,2000,33,11,1,2,14
8455,2000,33,13,1,2,14
8456,2000,33,15,1,2,14
8457,2000,33,17,1,2,14
8458,2000,33,19,1,2,14
8459,2000,33,21,1,2,14
8460,2000,33,23,1,2,14
8461,2000,33,25,1,2,14
8462,2000,33,27,1,2,14
8463,2000,33,29,1,2,14
8464,2000,33,31,1,2,14
8465,2000,33,33,259,719,7488
8466,2000,33,35,1,2,14
8467,2000,33,37,1,2,14
8468,2000,33,39,1,2,14
8469,2000,33,41,1,2,14
8470,2000,33,43,1,2,14
8471,2000,33,45,1,2,14
8472,2000,33,47,1,2,14
8473,2000,33,49,1,2,14
8474,2000,33,51,1,2,14
8475,2000,33,53,1,2,14
8476,2000,33,55,1,2,14
8477,2000,33,57,1,2,14
8478,2000,33,59,1,2,14
8479,2000,33,61,1,2,14
8480,2000,33,63,1,2,14
8481,2000,33,65,1,2,14
8482,2000,33,67,1,2,14
8483,2000,33,69,1,2,14
8484,2000,33,71,1,2,14
8485,2000,33,73,1,2,14
8486,2000,33,75,1,2,14
8487,2000,33,77,1,2,14
8488,2000,33,79,1,2,14
8489,2000,33,81,1,2,14
8490,2000,33,83,1,2,14
8491,2000,33,85,1,2,14
8492,2000,33,87,1,2,14
8493,2000,35,1,12,23,208
8494,2000,35,3,1,2,24
8495,2000,35,5,1,2,24
8496,2000,35,7,1,2,24
8497,2000,35,9,1,2,24
8498,2000,35,11,1,2,24
8499,2000,35,13,1,2,24
8500,2000,35,15,1,2,24
8501,2000,35,17,1,2,24
8502,2000,35,19,1,2,24
8503,2000,35,21,1,2,24
8504,2000,35,23,1,2,24
8505,2000,35,25,1,2,24
8506,2000,35,27,1,2,24
8507,2000,35,29,1,2,24
8508,2000,35,31,1,2,24
8509,2000,35,33,1,2,24
8510,2000,35,35,2889,6711,102973
8511,2000,35,37,1,2,24
8512,2000,35,39,1,2,24
8513,2000,35,41,1,2,24
8514,2000,35,43,1,2,24
8515,2000,35,45,1,2,24
8516,2000,35,47,1,2,24
8517,2000,35,49,1,2,24
8518,2000,35,51,1,2,24
8519,2000,35,53,1,2,24
8520,2000,35,55,14,26,461
8521,2000,35,57,21,44,494
8522,2000,35,59,1,2,24
8523,2000,35,61,1,2,24
8524,2000,35,63,1,2,24
8525,2000,35,65,1,2,24
8526,2000,35,67,1,2,24
8527,2000,35,69,78,137,1989
8528,2000,35,71,1,2,24
8529,2000,35,73,1,2,24
8530,2000,35,75,1,2,24
8531,2000,35,77,1,2,24
8532,2000,35,79,1,2,24
8533,2000,35,81,1,2,24
8534,2000,35,83,1,2,24
8535,2000,35,85,1,2,24
8536,2000,35,87,1,2,24
8537,2000,37,1,15,21,307
8538,2000,37,3,2,4,39
8539,2000,37,5,14,22,272
8540,2000,37,7,2,4,39
8541,2000,37,9,2,4,39
8542,2000,37,11,2,4,39
8543,2000,37,13,2,4,39
8544,2000,37,15,2,4,39
8545,2000,37,17,2,4,39
8546,2000,37,19,2,4,39
8547,2000,37,21,2,4,39
8548,2000,37,23,2,4,39
8549,2000,37,25,2,4,39
8550,2000,37,27,2,4,39
8551,2000,37,29,2,4,39
8552,2000,37,31,2,4,39
8553,2000,37,33,2,4,39
8554,2000,37,35,2,4,39
8555,2000,37,37,1288,3009,41574
8556,2000,37,39,2,4,39
8557,2000,37,41,2,4,39
8558,2000,37,43,2,4,39
8559,2000,37,45,2,4,39
8560,2000,37,47,2,4,39
8561,2000,37,49,2,4,39
8562,2000,37,51,2,4,39
8563,2000,37,53,2,4,39
8564,2000,37,55,2,4,39
8565,2000,37,57,2,4,39
8566,2000,37,59,2,4,39
8567,2000,37,61,2,4,39
8568,2000,37,63,2,4,39
8569,2000,37,65,2,4,39
8570,2000,37,67,2,4,39
8571,2000,37,69,2,4,39
8572,2000,37,71,2,4,39
8573,2000,37,73,2,4,39
8574,2000,37,75,2,4,39
8575,2000,37,77,2,4,39
8576,2000,37,79,2,4,39
8577,2000,37,81,2,4,39
8578,2000,37,83,10,25,302
8579,2000,37,85,2,4,39
8580,2000,37,87,2,4,39
8581,2000,39,1,216,402,5654
8582,2000,39,3,2,4,45
8583,2000,39,5,2,4,45
8584,2000,39,7,2,4,45
8585,2000,39,9,2,4,45
8586,2000,39,11,2,4,45
8587,2000,39,13,2,4,45
8588,2000,39,15,2,4,45
8589,2000,39,17,2,4,45
8590,2000,39,19,2,4,45
8591,2000,39,21,2,4,45
8592,2000,39,23,2,4,45
8593,2000,39,25,2,4,45
8594,2000,39,27,36,77,776
8595,2000,39,29,2,4,45
8596,2000,39,31,2,4,45
8597,2000,39,33,2,4,45
8598,2000,39,35,2,4,45
8599,2000,39,37,2,4,45
8600,2000,39,39,7546,18963,252723
8601,2000,39,41,2,4,45
8602,2000,39,43,2,4,45
8603,2000,39,45,2,4,45
8604,2000,39,47,2,4,45
8605,2000,39,49,2,4,45
8606,2000,39,51,2,4,45
8607,2000,39,53,2,4,45
8608,2000,39,55,2,4,45
8609,2000,39,57,2,4,45
8610,2000,39,59,2,4,45
8611,2000,39,61,2,4,45
8612,2000,39,63,2,4,45
8613,2000,39,65,2,4,45
8614,2000,39,67,2,4,45
8615,2000,39,69,2,4,45
8616,2000,39,71,2,4,45
8617,2000,39,73,10,21,356
8618,2000,39,75,2,4,45
8619,2000,39,77,2,4,45
8620,2000,39,79,2,4,45
8621,2000,39,81,2,4,45
8622,2000,39,83,12,29,242
8623,2000,39,85,2,4,45
8624,2000,39,87,2,4,45
8625,2000,41,1,1,3,25
8626,2000,41,3,1,3,25
8627,2000,41,5,19,56,443
8628,2000,41,7,1,3,25
8629,2000,41,9,1,3,25
8630,2000,41,11,1,3,25
8631,2000,41,13,1,3,25
8632,2000,41,15,1,3,25
8633,2000,41,17,1,3,25
8634,2000,41,19,1,3,25
8635,2000,41,21,1,3,25
8636,2000,41,23,1,3,25
8637,2000,41,25,1,3,25
8638,2000,41,27,1,3,25
8639,2000,41,29,1,3,25
8640,2000,41,31,1,3,25
8641,2000,41,33,1,3,25
8642,2000,41,35,1,3,25
8643,2000,41,37,1,3,25
8644,2000,41,39,1,3,25
8645,2000,41,41,3081,9296,106291
8646,2000,41,43,1,3,25
8647,2000,41,45,1,3,25
8648,2000,41,47,1,3,25
8649,2000,41,49,1,3,25
8650,2000,41,51,1,3,25
8651,2000,41,53,1,3,25
8652,2000,41,55,1,3,25
8653,2000,41,57,1,3,25
8654,2000,41,59,1,3,25
8655,2000,41,61,1,3,25
8656,2000,41,63,1,3,25
8657,2000,41,65,1,3,25
8658,2000,41,67,1,3,25
8659,2000,41,69,1,3,25
8660,2000,41,71,1,3,25
8661,2000,41,73,1,3,25
8662,2000,41,75,1,3,25
8663,2000,41,77,1,3,25
8664,2000,41,79,1,3,25
8665,2000,41,81,1,3,25
8666,2000,41,83,1,3,25
8667,2000,41,85,1,3,25
8668,2000,41,87,1,3,25
8669,2000,43,1,20,39,411
8670,2000,43,3,1,2,19
8671,2000,43,5,20,46,361
8672,2000,43,7,1,2,19
8673,2000,43,9,1,2,19
8674,2000,43,11,12,28,459
8675,2000,43,13,1,2,19
8676,2000,43,15,1,2,19
8677,2000,43,17,1,2,19
8678,2000,43,19,40,87,841
8679,2000,43,21,1,2,19
8680,2000,43,23,1,2,19
8681,2000,43,25,1,2,19
8682,2000,43,27,1,2,19
8683,2000,43,29,1,2,19
8684,2000,43,31,1,2,19
8685,2000,43,33,1,2,19
8686,2000,43,35,1,2,19
8687,2000,43,37,1,2,19
8688,2000,43,39,1,2,19
8689,2000,43,41,1,2,19
8690,2000,43,43,3699,10363,120451
8691,2000,43,45,1,2,19
8692,2000,43,47,1,2,19
8693,2000,43,49,1,2,19
8694,2000,43,51,25,68,524
8695,2000,43,53,1,2,19
8696,2000,43,55,1,2,19
8697,2000,43,57,1,2,19
8698,2000,43,59,1,2,19
8699,2000,43,61,1,2,19
8700,2000,43,63,1,2,19
8701,2000,43,65,81,201,1637
8702,2000,43,67,1,2,19
8703,2000,43,69,1,2,19
8704,2000,43,71,1,2,19
8705,2000,43,73,1,2,19
8706,2000,43,75,1,2,19
8707,2000,43,77,1,2,19
8708,2000,43,79,1,2,19
8709,2000,43,81,1,2,19
8710,2000,43,83,1,2,19
8711,2000,43,85,1,2,19
8712,2000,43,87,1,2,19
8713,2000,45,1,170,326,4430
8714,2000,45,3,2,4,40
8715,2000,45,5,2,4,40
8716,2000,45,7,2,4,40
8717,2000,45,9,2,4,40
8718,2000,45,11,2,4,40
8719,2000,45,13,2,4,40
8720,2000,45,15,2,4,40
8721,2000,45,17,2,4,40
8722,2000,45,19,2,4,40
8723,2000,45,21,2,4,40
8724,2000,45,23,2,4,40
8725,2000,45,25,2,4,40
8726,2000,45,27,63,151,1444
8727,2000,45,29,2,4,40
8728,2000,45,31,2,4,40
8729,2000,45,33,2,4,40
8730,2000,45,35,2,4,40
8731,2000,45,37,2,4,40
8732,2000,45,39,2,4,40
8733,2000,45,41,2,4,40
8734,2000,45,43,2,4,40
8735,2000,45,45,4428,10774,151653
8736,2000,45,47,2,4,40
8737,2000,45,49,2,4,40
8738,2000,45,51,2,4,40
8739,2000,45,53,2,4,40
8740,2000,45,55,2,4,40
8741,2000,45,57,2,4,40
8742,2000,45,59,2,4,40
8743,2000,45,61,2,4,40
8744,2000,45,63,2,4,40
8745,2000,45,65,2,4,40
8746,2000,45,67,2,4,40
8747,2000,45,69,2,4,40
8748,2000,45,71,2,4,40
8749,2000,45,73,2,4,40
8750,2000,45,75,17,35,341
8751,2000,45,77,2,4,40
8752,2000,45,79,2,4,40
8753,2000,45,81,2,4,40
8754,2000,45,83,2,4,40
8755,2000,45,85,2,4,40
8756,2000,45,87,2,4,40
8757,2000,47,1,42,73,1069
8758,2000,47,3,2,2,22
8759,2000,47,5,2,2,22
8760,2000,47,7,2,2,22
8761,2000,47,9,2,2,22
8762,2000,47,11,2,2,22
8763,2000,47,13,13,21,423
8764,2000,47,15,2,2,22
8765,2000,47,17,2,2,22
8766,2000,47,19,2,2,22
8767,2000,47,21,2,2,22
8768,2000,47,23,2,2,22
8769,2000,47,25,2,2,22
8770,2000,47,27,15,34,172
8771,2000,47,29,2,2,22
8772,2000,47,31,2,2,22
8773,2000,47,33,2,2,22
8774,2000,47,35,2,2,22
8775,2000,47,37,2,2,22
8776,2000,47,39,2,2,22
8777,2000,47,41,2,2,22
8778,2000,47,43,2,2,22
8779,2000,47,45,2,2,22
8780,2000,47,47,4103,10299,121643
8781,2000,47,49,2,2,22
8782,2000,47,51,2,2,22
8783,2000,47,53,55,157,1195
8784,2000,47,55,2,2,22
8785,2000,47,57,2,2,22
8786,2000,47,59,2,2,22
8787,2000,47,61,2,2,22
8788,2000,47,63,14,23,279
8789,2000,47,65,2,2,22
8790,2000,47,67,2,2,22
8791,2000,47,69,2,2,22
8792,2000,47,71,2,2,22
8793,2000,47,73,2,2,22
8794,2000,47,75,2,2,22
8795,2000,47,77,2,2,22
8796,2000,47,79,2,2,22
8797,2000,47,81,2,2,22
8798,2000,47,83,72,177,1733
8799,2000,47,85,2,2,22
8800,2000,47,87,2,2,22
8801,2000,49,1,32,61,859
8802,2000,49,3,2,4,31
8803,2000,49,5,2,4,31
8804,2000,49,7,2,4,31
8805,2000,49,9,2,4,31
8806,2000,49,11,2,4,31
8807,2000,49,13,2,4,31
8808,2000,49,15,2,4,31
8809,2000,49,17,2,4,31
8810,2000,49,19,2,4,31
8811,2000,49,21,2,4,31
8812,2000,49,23,2,4,31
8813,2000,49,25,2,4,31
8814,2000,49,27,15,35,311
8815,2000,49,29,2,4,31
8816,2000,49,31,2,4,31
8817,2000,49,33,2,4,31
8818,2000,49,35,2,4,31
8819,2000,49,37,2,4,31
8820,2000,49,39,2,4,31
8821,2000,49,41,2,4,31
8822,2000,49,43,2,4,31
8823,2000,49,45,2,4,31
8824,2000,49,47,2,4,31
8825,2000,49,49,4540,10882,151259
8826,2000,49,51,2,4,31
8827,2000,49,53,2,4,31
8828,2000,49,55,2,4,31
8829,2000,49,57,16,41,340
8830,2000,49,59,2,4,31
8831,2000,49,61,14,22,303
8832,2000,49,63,2,4,31
8833,2000,49,65,2,4,31
8834,2000,49,67,2,4,31
8835,2000,49,69,68,121,2019
8836,2000,49,71,2,4,31
8837,2000,49,73,2,4,31
8838,2000,49,75,2,4,31
8839,2000,49,77,2,4,31
8840,2000,49,79,2,4,31
8841,2000,49,81,2,4,31
8842,2000,49,83,2,4,31
8843,2000,49,85,2,4,31
8844,2000,49,87,2,4,31
8845,2000,51,1,18,25,419
8846,2000,51,3,2,4,23
8847,2000,51,5,13,25,215
8848,2000,51,7,2,4,23
8849,2000,51,9,2,4,23
8850,2000,51,11,23,62,1030
8851,2000,51,13,2,4,23
8852,2000,51,15,2,4,23
8853,2000,51,17,2,4,23
8854,2000,51,19,207,473,6763
8855,2000,51,21,2,4,23
8856,2000,51,23,2,4,23
8857,2000,51,25,2,4,23
8858,2000,51,27,2,4,23
8859,2000,51,29,2,4,23
8860,2000,51,31,2,4,23
8861,2000,51,33,2,4,23
8862,2000,51,35,2,4,23
8863,2000,51,37,2,4,23
8864,2000,51,39,2,4,23
8865,2000,51,41,2,4,23
8866,2000,51,43,13,38,544
8867,2000,51,45,2,4,23
8868,2000,51,47,2,4,23
8869,2000,51,49,2,4,23
8870,2000,51,51,5420,16195,167340
8871,2000,51,53,2,4,23
8872,2000,51,55,2,4,23
8873,2000,51,57,2,4,23
8874,2000,51,59,2,4,23
8875,2000,51,61,2,4,23
8876,2000,51,63,2,4,23
8877,2000,51,65,41,114,816
8878,2000,51,67,2,4,23
8879,2000,51,69,2,4,23
8880,2000,51,71,2,4,23
8881,2000,51,73,2,4,23
8882,2000,51,75,2,4,23
8883,2000,51,77,2,4,23
8884,2000,51,79,2,4,23
8885,2000,51,81,2,4,23
8886,2000,51,83,2,4,23
8887,2000,51,85,2,4,23
8888,2000,51,87,2,4,23
8889,2000,53,1,51,96,1318
8890,2000,53,3,1,3,20
8891,2000,53,5,1,3,20
8892,2000,53,7,1,3,20
8893,2000,53,9,1,3,20
8894,2000,53,11,1,3,20
8895,2000,53,13,12,20,263
8896,2000,53,15,1,3,20
8897,2000,53,17,1,3,20
8898,2000,53,19,1,3,20
8899,2000,53,21,1,3,20
8900,2000,53,23,1,3,20
8901,2000,53,25,1,3,20
8902,2000,53,27,12,27,392
8903,2000,53,29,1,3,20
8904,2000,53,31,13,33,297
8905,2000,53,33,1,3,20
8906,2000,53,35,1,3,20
8907,2000,53,37,1,3,20
8908,2000,53,39,1,3,20
8909,2000,53,41,1,3,20
8910,2000,53,43,1,3,20
8911,2000,53,45,1,3,20
8912,2000,53,47,53,135,864
8913,2000,53,49,1,3,20
8914,2000,53,51,1,3,20
8915,2000,53,53,5424,14081,175122
8916,2000,53,55,1,3,20
8917,2000,53,57,1,3,20
8918,2000,53,59,1,3,20
8919,2000,53,61,1,3,20
8920,2000,53,63,14,51,333
8921,2000,53,65,1,3,20
8922,2000,53,67,13,40,520
8923,2000,53,69,1,3,20
8924,2000,53,71,1,3,20
8925,2000,53,73,1,3,20
8926,2000,53,75,1,3,20
8927,2000,53,77,1,3,20
8928,2000,53,79,1,3,20
8929,2000,53,81,1,3,20
8930,2000,53,83,228,475,6027
8931,2000,53,85,1,3,20
8932,2000,53,87,1,3,20
8933,2000,55,1,85,155,2178
8934,2000,55,3,2,4,30
8935,2000,55,5,11,26,425
8936,2000,55,7,2,4,30
8937,2000,55,9,45,81,1177
8938,2000,55,11,2,4,30
8939,2000,55,13,2,4,30
8940,2000,55,15,2,4,30
8941,2000,55,17,150,336,3652
8942,2000,55,19,14,36,639
8943,2000,55,21,21,46,421
8944,2000,55,23,2,4,30
8945,2000,55,25,2,4,30
8946,2000,55,27,19,38,704
8947,2000,55,29,2,4,30
8948,2000,55,31,2,4,30
8949,2000,55,33,2,4,30
8950,2000,55,35,2,4,30
8951,2000,55,37,2,4,30
8952,2000,55,39,2,4,30
8953,2000,55,41,2,4,30
8954,2000,55,43,2,4,30
8955,2000,55,45,2,4,30
8956,2000,55,47,2,4,30
8957,2000,55,49,10,20,176
